file_name,source_path,category,jurisdiction,entity_name,title,authority,court,relevant_law,gdpr_articles,type,outcome,started,decided,published,fine,parties,national_case_number_name,european_case_law_identifier,appeal,appeal_from,appeal_to,original_languages,original_source
MT_BVwG_-_W274_2240078-1.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_BVwG_-_W274_2240078-1.md,courts,Austria,BVwG (Austria),BVwG - W274 2240078-1,,BVwG (Austria),Article 5 GDPRArticle 6(1)(f) GDPRArticle 17 GDPR,"5,17",,,,2021-09-24,2021-12-09,,Austrian Data Protection Authority (Datenschutzbehörde - DSB)unnkown data subjectunnkown credit reference agency,W274 2240078-1,ECLI:AT:BVWG:2021:W274.2240078.1.00,,DSB (Austria)D124.1626 2020-0.708.870,Unknown,German,Rechtsinformationssystem des Bundes (RIS) (in German)
MT_APDCAT_Catalonia_-_PS_57_2023.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_APDCAT_Catalonia_-_PS_57_2023.md,authorities,Spain,APDCAT (Catalonia),APDCAT (Catalonia) - PS 57/2023,APDCAT (Catalonia),,"Article 5(1)(f) GDPRArtículo 85, Ley 39/2015, de 1 de octubre, del Procedimiento Administrativo Común de las Administraciones Públicas (LPAC)",,Complaint,Upheld,,2024-01-23,,3000,"Eulen, Servicios sociosanitarios SA",PS 57/2023,n/a,Not appealed,,,"Catalan, Valencian",Autoritat Catalana de Protecció de Dades (in CA)
MT_Persónuvernd_Island_-_2021122345.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Persónuvernd_Island_-_2021122345.md,authorities,Iceland,Persónuvernd (Island),Persónuvernd (Island) - 2021122345,Persónuvernd (Island),,Article 15 GDPR,15,Complaint,Upheld,2024-03-26,,,n/a,n/a,2021122345,n/a,n/a,,,Icelandic,Persónuvernd (in IS)
MT_ICO_-_FS50895772.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_ICO_-_FS50895772.md,authorities,United Kingdom,ICO (UK),ICO - FS50895772,ICO (UK),,Article 5(1)(a) GDPRArticle 6(1)(f) GDPR37(2) of FOIA13(5)(a) of the EIR,,Complaint,Rejected,,2020-06-16,,None,The Cabinet Office,FS50895772,n/a,n/a,,,English,ICO (in EN)
MT_VDAI_Lithuania_-_3R-728.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_VDAI_Lithuania_-_3R-728.md,authorities,Lithuania,VDAI (Lithuania),VDAI (Lithuania) - 3R-728,VDAI (Lithuania),,Article 12(3) GDPRArticle 24(1) GDPR,"12,24",Investigation,Violation Found,,2025-06-17,,n/a,UAB Diagnostikos laboratorija,3R-728,n/a,Unknown,,,Lithuanian,VDAI (in LT)
MT_APD_GBA_Belgium_-_51_2024.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_APD_GBA_Belgium_-_51_2024.md,authorities,Belgium,APD/GBA (Belgium),APD/GBA (Belgium) - 51/2024,APD/GBA (Belgium),,Article 5(1)(a) GDPRArticle 5(1)(b) GDPRArticle 6 GDPRArticle 13(1) GDPRArticle 27 GDPR,"6,13,27",Complaint,Partly Upheld,,,2024-04-02,n/a,n/a,51/2024,n/a,n/a,,,Dutch,GBA (in NL)
MT_Garante_per_la_protezione_dei_dati_personali_Italy_-_9932951.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Garante_per_la_protezione_dei_dati_personali_Italy_-_9932951.md,authorities,Italy,Garante per la protezione dei dati personali (Italy),Garante per la protezione dei dati personali (Italy) - 9932951,Garante per la protezione dei dati personali (Italy),,Article 5 GDPRArticle 5(1)(a) GDPRArticle 22 GDPRArticle 58(2)(i) GDPRArticle 83 GDPRArticle 136 Codice PrivacyArticle 137(3) Codice PrivacyArticle 139 Codice PrivacyArticle 6 Regole Deontologiche,"5,22,83",Complaint,Partly Upheld,,2023-08-31,2023-09-26,"10,000 EUR",RCS Mediagroup S.p.a,9932951,n/a,n/a,,,Italian,Garante per la Protezione dei Dati Personali (in IT)
MT_UODO_Poland_-_DKN.5131.11.2020.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_UODO_Poland_-_DKN.5131.11.2020.md,authorities,Poland,UODO (Poland),UODO (Poland) - DKN.5131.11.2020,UODO (Poland),,Article 33(1) GDPRArticle 34(1) GDPRArticle 34(2) GDPRArticle 34(4) GDPRArticle 57(1)(h) GDPRArticle 57(1)(a) GDPRArticle 58(2)(e) GDPRArticle 58(2)(i) GDPRArticle 83(1) GDPRArticle 83(2) GDPRArticle 83(4)(a) GDPR,"33,34,83",Investigation,Violation Found,,2021-06-30,,13644 PLN,n/a,DKN.5131.11.2020,n/a,n/a,,,Polish,Decyzje Prezesa UODO (in PL)
MT_ANSPDCP_Romania_-_Fine_against_Kaufland_Romania_SCS.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_ANSPDCP_Romania_-_Fine_against_Kaufland_Romania_SCS.md,authorities,Romania,ANSPDCP (Romania),ANSPDCP (Romania) - Fine against Kaufland Romania SCS,ANSPDCP (Romania),,Article 15(3) GDPR,15,Investigation,Violation Found,,,2022-01-20,3000 EUR,Kaufland Romania SCS,Fine against Kaufland Romania SCS,n/a,Unknown,,,Romanian,ANSPDCP (in RO)
MT_Persónuvernd_-_2020051606.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Persónuvernd_-_2020051606.md,authorities,Iceland,Persónuvernd (Iceland),Persónuvernd - 2020051606,Persónuvernd (Iceland),,Article 5 GDPRArticle 32 GDPR,"5,32",Complaint,Upheld,,2021-03-12,2021-03-24,None,Akureyri Hospital,2020051606,n/a,n/a,,,Icelandic,Pesonunvernd (in IS)
MT_AEPD_Spain_-_EXP202402432.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_AEPD_Spain_-_EXP202402432.md,authorities,Spain,AEPD (Spain),AEPD (Spain) - EXP202402432,AEPD (Spain),,"Article 5(1)(d) GDPRLey 39/2015, de 1 de octubre, del Procedimiento Administrativo Común de las Administraciones Públicas",,Complaint,Upheld,2022-11-13,2024-06-12,,"120,000 EUR","Banco Bilbao Vizcaya Argentaria, S.A.",EXP202402432,n/a,n/a,,,Spanish,AEPD (in ES)
MT_AEPD_Spain_-_PS_00278_2019.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_AEPD_Spain_-_PS_00278_2019.md,authorities,Spain,AEPD (Spain),AEPD (Spain) - PS/00278/2019,AEPD (Spain),,Article 4(11) GDPRArticle 6(1)(a) GDPRArticle 83(1) GDPRArticle 83(2) GDPRArticle 83(5) GDPR,"4,83",Complaint,Upheld,,,,"75,000 EUR",VODAFONE ESPAÑA,PS/00278/2019,n/a,n/a,,,Spanish,AEPD (in ES)
MT_CFI_Brussels_-_2021_2476_A.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_CFI_Brussels_-_2021_2476_A.md,courts,Belgium,CFI Brussels (Belgium),CFI Brussels - 2021/2476/A,,CFI Brussels (Belgium),Article 77 GDPR1382 Civil code1382 code civil,77,,,,2022-05-27,,,,2021/2476/A,,,,Unknown,French,noyb (in French)
MT_AEPD_Spain_-_PS_00268_2019.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_AEPD_Spain_-_PS_00268_2019.md,authorities,Spain,AEPD (Spain),AEPD (Spain) - PS/00268/2019,AEPD (Spain),,Article 13 GDPR,13,Complaint,Upheld,,2019-11-06,,900 EUR,Todotecnicos24h S.L,PS/00268/2019,n/a,n/a,,,Spanish,AEPD (in ES)
MT_AEPD_Spain_-_PS-00224-2022.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_AEPD_Spain_-_PS-00224-2022.md,authorities,Spain,AEPD (Spain),AEPD (Spain) - PS-00224-2022,AEPD (Spain),,[5(1)(f) GDPR][6 GDPR][32(1) GDPR]Article 89(2),,Complaint,Upheld,2022-02-01,2023-02-24,2023-03-21,"70,000 EUR","SUPERCOR, S.A.Two employees of SUPERCOR",PS-00224-2022,n/a,Appealed - OverturnedAEPD (Spain)REPOSICION-PS-00224-2022,,,Spanish,AEPD (in ES)
MT_DSB_Austria_-_2021-0.101.211.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_DSB_Austria_-_2021-0.101.211.md,authorities,Austria,DSB (Austria),DSB (Austria) - 2021-0.101.211,DSB (Austria),,Article 4(15) GDPRArticle 6(1)(c) GDPRArticle 9 GDPR§ 1 National Law on Epidemics (EpiG)§ 2 National Law on Epidemics (EpiG)§ 3 National Law on Epidemics (EpiG)§ 4 National Law on Epidemics (EpiG)§ 1 National Data Protection Act (DSG),"4,9",Complaint,Rejected,,2021-02-15,2021-03-25,None,Dr. Walter A. (complainant)N*** Ärztezentrum-Dr. U*** & Co GmbH (respondent),DSB-2021-0.101.211,ECLI:AT:DSB:2021:2021.0.101.211,Not appealed,,,German,Rechtsinformationssystem des Bundes (RIS) (in DE)
MT_Garante_per_la_protezione_dei_dati_personali_Italy_-_9529527.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Garante_per_la_protezione_dei_dati_personali_Italy_-_9529527.md,authorities,Italy,Garante per la protezione dei dati personali (Italy),Garante per la protezione dei dati personali (Italy) - 9529527,Garante per la protezione dei dati personali (Italy),,Article 5(1)(f) GDPRArticle 13 GDPRArticle 14 GDPRArticle 28 GDPRArticle 30 GDPRArticle 35 GDPRArticle 83(1) GDPRArticle 83(2) GDPRArticle 83(4)(a) GDPRArticle 83(5)(b) GDPR,"13,14,28,30,35,83",Investigation,Violation Found,,2020-12-17,2021-01-27,100000 EUR,Azienda Unità Sanitaria Locale Toscana Sud Est,9529527,n/a,n/a,,,Italian,Garante per la Protezione dei DaGarante per la Protezione dei Dati Personaliti Personali (in IT)
MT_CNPD_Portugal_-_Deliberação_2019_297.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_CNPD_Portugal_-_Deliberação_2019_297.md,authorities,Portugal,CNPD (Portugal),CNPD (Portugal) - Deliberação 2019/297,CNPD (Portugal),,Article 28 GDPRArticle 13 of the e-Privacy DirectiveArticle 13A of the Portuguese e-Privacy ActPortuguese Data Protection Act (Act 67/98),28,Complaint,Upheld,,2019-05-06,,107.000 EUR,"DECO PROTESTE Editores, Lda.",Deliberação 2019/297,n/a,Not appealed,,,Portuguese,CNPD Website (in PT)
MT_NAIH_Hungary_-_NAIH_2019_51_11.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_NAIH_Hungary_-_NAIH_2019_51_11.md,authorities,Hungary,NAIH (Hungary),NAIH (Hungary) - NAIH/2019/51/11,NAIH (Hungary),,Article 5(1)(e) GDPRArticle 5(1)(f) GDPR,,Complaint,Upheld,,2019-12-11,,"1,500 EUR",Public sector,NAIH/2019/5112/15,n/a,n/a,,,Hungarian,NAIH (in HU)
MT_ICO_UK_-_AMEX.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_ICO_UK_-_AMEX.md,authorities,United Kingdom,ICO (UK),ICO (UK) - AMEX,ICO (UK),,Article 4(11) GDPRArticle 7(4) GDPRRegulation 22 of the Privacy and Electronic Communications (EC DirectiveRegulations 2003 PECRSection 122(5) of the Data Protection Act 2018,"4,7",Complaint,Upheld,,2021-05-17,2021-05-20,90000 GBP,American Express Services Europe LimitedAmerican Express Services Europe Limited,AMEX,AMEX,n/a,,,EnglishEnglish,ICO (in EN)ICO (in EN)
MT_AEPD_Spain_-_EXP202100897.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_AEPD_Spain_-_EXP202100897.md,authorities,Spain,AEPD (Spain),AEPD (Spain) - EXP202100897,AEPD (Spain),,Article 6(1) GDPRArticle 83(2) GDPRArticle 83(5)(a) GDPR,"6,83",Investigation,Violation Found,2021-07-26,,2022-10-11,12.000 EUR,Sean Serios S.L,PS-00520-2021,n/a,n/a,,,Spanish,AEPD (in ES)
MT_Rb._Overijssel_-_C_08_262365___KG_ZA_21-46.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Rb._Overijssel_-_C_08_262365___KG_ZA_21-46.md,courts,Netherlands,Rb. Overijssel (Netherlands),Rb. Overijssel - C/08/262365 / KG ZA 21-46,,Rb. Overijssel (Netherlands),Article 2(2)(c) GDPRArticle 8 GDPRDutch GDPR Implementation Act,8,,,,2021-04-07,2021-04-12,,AnonymousAnonymous,C/08/262365 / KG ZA 21-46,ECLI:NL:RBOVE:2021:1506,,,Unknown,Dutch,Rechtspraak.nl (in Dutch)
MT_DPC_Ireland_-_IN-21-2-5.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_DPC_Ireland_-_IN-21-2-5.md,authorities,Ireland,DPC (Ireland),DPC (Ireland) - IN-21-2-5,DPC (Ireland),,Article 5(1)(f) GDPRArticle 32(1) GDPR,32,Investigation,Violation Found,2022-08-19,2022-12-20,2022-12-20,"100,000 EUR",Virtue Integrated Elder Care Ltd,IN-21-2-5,n/a,n/a,,,English,DPC (in EN)
MT_AEPD_Spain_-_TD_00317_2019.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_AEPD_Spain_-_TD_00317_2019.md,authorities,Spain,AEPD (Spain),AEPD (Spain) - TD/00317/2019,AEPD (Spain),,Article 12 GDPRArticle 15 GDPR64(1) Spanish Law on Personal Data Protection (LOPDGDD)13 Spanish Law on Personal Data Protection (LOPDGDD),"12,15",Complaint,Other Outcome,,,2020-06-04,None,"Sage Spain, S.L.",R/00137/2020,n/a,Not appealed,,,Spanish,AEPD resolution (in ES)
MT_CNIL_France_-_SAN-2023-008.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_CNIL_France_-_SAN-2023-008.md,authorities,France,CNIL (France),CNIL (France) - SAN-2023-008,CNIL (France),,"Article 5(1)(e) GDPRArticle 5(1)(c) GDPRArticle 6 GDPRArticle 9 GDPRArticle 12 GDPRArticle 28 GDPRArticle 32 GDPRArticle 33 GDPRArticle 82 of Loi n° 78-17 du 6 janvier 1978 relative à l'informatique, aux fichiers et aux libertés","6,9,12,28,32,33",Investigation,Violation Found,,,2023-06-08,150000 EUR,KG COM,SAN-2023-008,n/a,Not appealed,,,French,LegiFrance (in FR)
MT_UODO_Poland_-_DKN.5101.25.2020.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_UODO_Poland_-_DKN.5101.25.2020.md,authorities,Poland,UODO (Poland),UODO (Poland) - DKN.5101.25.2020,UODO (Poland),,Article 5(1)(f) GDPRArticle 24(1) GDPRArticle 25(1) GDPRArticle 32(1)(d) GDPRArticle 32(2) GDPRArticle 33(1) GDPRArticle 34(1) GDPR,"24,25,32,33,34",Investigation,Violation Found,,2020-11-12,,None,Urbis sp. z o.o.,DKN.5101.25.2020,n/a,n/a,,,Polish,UODO (in PL)
MT_AG_Frankfurt_am_Main_-_31_C_2043_22_78.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_AG_Frankfurt_am_Main_-_31_C_2043_22_78.md,courts,Germany,AG Frankfurt am Main (Germany),AG Frankfurt am Main - 31 C 2043/22 (78),,AG Frankfurt am Main (Germany),Article 4 GDPRArticle 15(3) GDPRArticle 15(4) GDPR,"4,15",,,,2023-03-14,,,,31 C 2043/22 (78),ECLI:DE:AGFFM:2023:0314.31C2043.22.78.00,,,Unknown,German,Citizen Service Hessenrecht (in German)
MT_AEPD_Spain_-_PS_00187_2020.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_AEPD_Spain_-_PS_00187_2020.md,authorities,Spain,AEPD (Spain),AEPD (Spain) - PS/00187/2020,AEPD (Spain),,Article 5(1)(f) GDPRArticle 25 GDPRArticle 32 GDPRArticle 34 GDPRArticle 77 LOPDPGDD,"25,32,34",Investigation,Violation Found,,2020-11-16,,None,Secretaría General para la Innovación y Calidad del Servicio Público de Justicia,PS/00187/2020,n/a,Unknown,,,Spanish,AEPD (in ES)
MT_AEPD_Spain_-_PS_00249_2021.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_AEPD_Spain_-_PS_00249_2021.md,authorities,Spain,AEPD (Spain),AEPD (Spain) - PS/00249/2021,AEPD (Spain),,Article 6(1) GDPR,6,Complaint,Upheld,,,2021-10-26,80000 EUR,"VODAFONE ESPAÑA, S.A.U.",PS/00249/2021,n/a,n/a,,,Spanish,AEPD (in ES)
MT_ArbG_Heilbronn_-_8_Ca_135_22.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_ArbG_Heilbronn_-_8_Ca_135_22.md,courts,Germany,ArbG Heilbronn (Germany),ArbG Heilbronn - 8 Ca 135/22,,ArbG Heilbronn (Germany),Article 38(3) GDPR§ 38(2) BDSG§ 6(4) BDSG§ 626 BGB,38,,,,2022-09-29,,,,8 Ca 135/22,,,,Unknown,German,LRBW (in German)
MT_GHDHA_-_200.274.807___01.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_GHDHA_-_200.274.807___01.md,courts,Netherlands,GHDHA (Netherlands),GHDHA - 200.274.807 / 01,,GHDHA (Netherlands),Article 6(1)(f) GDPRArticle 6(1)(c) GDPRArticle 21(1) GDPRWet op het financieel toezicht,21,,,,2020-09-08,2020-09-08,,ING Bank N.V.,200.274.807/01,ECLI:NL:GHDHA:2020:1569,,Rb. Den Haag (Netherlands)C/09/579384 / HA RK 19-526,Unknown,Dutch,uitspraken.rechtspraak.nl (in Dutch)
MT_AEPD_Spain_-_PS_00197_2020.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_AEPD_Spain_-_PS_00197_2020.md,authorities,Spain,AEPD (Spain),AEPD (Spain) - PS/00197/2020,AEPD (Spain),,Article 5(1)(b) GDPRArticle 5(1)(c) GDPRArticle 6(1)(f) GDPRArticle 6(1)(b) GDPRArticle 58(2) GDPRArticle 3(2) Royal Decree 1435/2002Article 3(3) Royal Decree 1435/2002Article 4(4) Royal Decree 1164/2001Article 47 LOPDGDD,58,Complaint,Upheld,,2021-02-12,2021-03-01,200000 EUR,"Energia y Servicios Aby 2018 SLI-DE, Redes Eléctricas Inteligentes SAUWatium SL",PS/00197/2020,n/a,n/a,,,Spanish,AEPD (in ES)
MT_Rb._Midden-Nederland_-_UTR_19__1761_and_UTR_19_1627.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Rb._Midden-Nederland_-_UTR_19__1761_and_UTR_19_1627.md,courts,Netherlands,Rb. Midden-Nederland (Netherlands),Rb. Midden-Nederland - UTR 19 /1761 and UTR 19/1627,,Rb. Midden-Nederland (Netherlands),Article 55(3) GDPR,55,,,,2020-05-29,2020-06-08,,Autoriteit Persoonsgegevens,UTR 19 /1761 and UTR 19/1627,ECLI:NL:RBMNE:2020:2028,,,Not appealed,Dutch,de Rechtspraak (in Dutch)
MT_AEPD_Spain_-_PS_00006_2022.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_AEPD_Spain_-_PS_00006_2022.md,authorities,Spain,AEPD (Spain),AEPD (Spain) - PS/00006/2022,AEPD (Spain),,Article 12 GDPRArticle 17 GDPR,"12,17",Complaint,Upheld,2019-02-19,,2023-01-02,n/a,"COOLTRA MOTOSHARING, S.L.U.",AEPD PS-00006-2022,n/a,Unknown,,,Spanish,AEPD (in ES)
MT_AP_The_Netherlands_-_09.04.2021.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_AP_The_Netherlands_-_09.04.2021.md,authorities,Netherlands,AP (The Netherlands),AP (The Netherlands) - 09.04.2021,AP (The Netherlands),,Article 12(1) GDPRArticle 14(3) GDPRArticle 58(2) GDPRArticle 83(2) GDPRArticle 83(5) GDPRBeleidsregels bestuurlijke boetes 2019,"12,14,58,83",Investigation,Violation Found,,2021-04-09,2021-07-22,750000 EUR,TikTok,TikTok,n/a,Unknown,,,EnglishDutch,Autoriteit Persoonsgegevens (in EN)Autoriteit Persoonsgegevens (in NL)
MT_BVwG_-_W256_2275675-1.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_BVwG_-_W256_2275675-1.md,courts,Austria,BVwG (Austria),BVwG - W256 2275675-1,,BVwG (Austria),Article 12(3) GDPRArticle 16 GDPR§38 AVG,"12,16",,,,2023-10-12,,,,W256 2275675-1,ECLI:AT:BVWG:2023:W256.2275675.1.00,,DSB (Austria),Appeal not upheldVwGH (Austria)Ra 2023/04/0248,German,RIS (in German)
MT_IP_Slovenia_-_07100-15-2023-1.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_IP_Slovenia_-_07100-15-2023-1.md,authorities,Slovenia,IP (Slovenia),IP (Slovenia) - 07100-15-2023-1,IP (Slovenia),,Article 15 GDPRArticle 12 ZVOP-2Article 14 ZVOP-2,15,Complaint,Partly Upheld,,2023-11-29,,n/a,n/a,07100-15-2023-1,n/a,n/a,,,Slovenian,Informacijski pooblaščenec (in SL)
MT_AEPD_Spain_-_E_03003_2020.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_AEPD_Spain_-_E_03003_2020.md,authorities,Spain,AEPD (Spain),AEPD (Spain) - E/03003/2020,AEPD (Spain),,Article 32(1) GDPR,32,Investigation,No Violation Found,,,,None,Gureak Lanean SA,E/03003/2020,n/a,n/a,,,Spanish,AEPD decision (in ES)
MT_AEPD_Spain_-_PS_00016_2022.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_AEPD_Spain_-_PS_00016_2022.md,authorities,Spain,AEPD (Spain),AEPD (Spain) - PS/00016/2022,AEPD (Spain),,Article 15 GDPRArticle 56 GDPRArticle 60 GDPRArticle 83(2) GDPR,"15,56,60,83",Complaint,Partly Upheld,2021-01-05,2023-02-28,,n/a,Holidays Edreams,PS/00016/2022,n/a,Unknown,,,Spanish,AEPD (in ES)
MT_Garante_per_la_protezione_dei_dati_personali_Italy_-_10107246.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Garante_per_la_protezione_dei_dati_personali_Italy_-_10107246.md,others,Unknown,,Welcome to GDPRhub,,,,,,,,,,,,,,,,,,
MT_VDAI_Lithuania_-_3R-1007.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_VDAI_Lithuania_-_3R-1007.md,others,Unknown,,Welcome to GDPRhub,,,,,,,,,,,,,,,,,,
MT_CPDP_Bulgaria_-_PNN-01-487_2021.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_CPDP_Bulgaria_-_PNN-01-487_2021.md,authorities,Bulgaria,CPDP (Bulgaria),CPDP (Bulgaria) - PNN-01-487/2021,CPDP (Bulgaria),,Article 6(1)(a) GDPRArticle 6(1)(b) GDPR,,Investigation,Violation Found,2021-06-24,2022-12-01,,n/a,H.MB EAD,PNN-01-487/2021,n/a,Not appealed,,,Bulgarian,CPDP (in BG)
MT_APD_GBA_Belgium_-_09_2023.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_APD_GBA_Belgium_-_09_2023.md,authorities,Belgium,APD/GBA (Belgium),APD/GBA (Belgium) - 09/2023,APD/GBA (Belgium),,Article 12(3) GDPRArticle 17(1) GDPRArticle 58(2) GDPR,"12,17,58",Complaint,Upheld,,2023-02-09,2023-02-10,n/a,n/a,09/2023,n/a,Unknown,,,Dutch,Decision 09/2023 (in NL)
MT_Garante_per_la_protezione_dei_dati_personali_Italy_-_9756853.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Garante_per_la_protezione_dei_dati_personali_Italy_-_9756853.md,authorities,Italy,Garante per la protezione dei dati personali (Italy),Garante per la protezione dei dati personali (Italy) - 9756853,Garante per la protezione dei dati personali (Italy),,Article 12 GDPRArticle 17 GDPR,"12,17",Complaint,Upheld,2021-04-14,2022-02-10,2022-03-30,5000 EUR,Arte del Vivere S.r.l.,9756853,n/a,n/a,,,Italian,Garante per la protezione dei dati personali (in IT)
MT_Rb._Amsterdam_-_C_13_687315___HA_RK_20-207.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Rb._Amsterdam_-_C_13_687315___HA_RK_20-207.md,courts,Netherlands,Rb. Amsterdam (Netherlands),Rb. Amsterdam - C/13/687315 / HA RK 20-207,,Rb. Amsterdam (Netherlands),Article 4(1) GDPRArticle 4(4) GDPRArticle 5(1)(a) GDPRArticle 12(3) GDPRArticle 12(6) GDPRArticle 15 GDPRArticle 15(1)(h) GDPRArticle 15(1) GDPRArticle 15(4) GDPRArticle 20 GDPRArticle 20(1) GDPRArticle 22 GDPRArticle 22(3) GDPRArticle 35 GDPRArticle 41(1) GDPRArticle 3(1) Rome I RegulationArticle 4 Brussels I (Recast) Regulation,"4,12,15,20,22,35,41",,,,2021-03-11,2021-03-11,,UBER B.V.,C/13/687315 / HA RK 20-207,Zoekresultaat - inzien document ECLI:NL:RBAMS:2021:1020,,,,Dutch,Rb. Amsterdam (in Dutch)
